REMOVE_rescue_helpless;무력한 이들 구출
REMOVE_desc_rescue_helpless;병사들이 무력한 자들을 구출했습니다.
REMOVE_quench_rebels;반란군 진압
REMOVE_desc_quench_rebels;마지막 들불을 끄기 위해 더 많은 군대를 배치할 수 있습니다.
REMOVE_eliminate_rebels;반란군 소탕
REMOVE_desc_eliminate_rebels;거의 모든 반란군을 처리했으며, 소수만이 남았습니다.
REMOVE_rebel_workers;반란을 일으킨 노동자
REMOVE_desc_rebel_workers;반란을 일으킨 노동자들이 낮은 보안 수준에 대해 불평하고 있습니다
REMOVE_rebel_slaves;반란을 일으킨 노예
REMOVE_desc_rebel_slaves;$PROVINCENAME$의 노예들이 반란을 일으키고 있습니다
REMOVE_protest_religion;종교 반대 시위
REMOVE_desc_protest_religion;식민지의 주민들이 선교사에 반대하는 시위를 벌이고 있습니다.
REMOVE_measles_disease;홍역
REMOVE_desc_measles_disease;홍역이 주민들의 목숨을 앗아가고 있습니다
local_economic_downturn;지역 경제 침체
desc_local_economic_downturn;이 프로빈스는 일시적인 경제적 타격을 입었으나, 몇 년 안에 회복될 것입니다.
minority_building_restrictions;소수민족 건축 제한
desc_minority_building_restrictions;우리 국가는 소수민족이 자신들의 땅임에도 영구적인 건물을 짓지 못하게 하는 정책을 시행하고 있습니다.
dryzymalas_wagon;드지마와의 마차
desc_dryzymalas_wagon;드지마와 노인은 마차에서 생활함으로써 건축 금지령을 피하고 있습니다
flying_university;이동 대학
desc_flying_university;한 지하 조직이 소수민족 언어로 고등 교육을 제공하고 있습니다
border_ruffians;국경 무법자
desc_border_ruffians;국경 무법자들이 이 프로빈스 사람들의 삶의 질을 악화시키고 있습니다.
REMOVE_vote_right;투표권
REMOVE_desc_vote_right;여성 참정권 문제의 해결책이 가까워졌을 수 있습니다.
the_homestead_act;홈스테드법
desc_the_homestead_act;홈스테드법은 자격을 갖춘 모든 신청자에게 160에이커 규모의 정착지에 대한 자유토지보유권을 허용합니다. 무료로 토지를 얻을 수 있다는 소문이 유럽과 전 세계로 퍼져나갔고, 자유롭게 숨 쉬길 갈망하는 가난하고 웅크린 대중들이 우리 해안으로 몰려들고 있습니다.
discriminatory_school_system;차별적 학교 제도
desc_discriminatory_school_system;우리의 학교 제도는 우리 국가 문화에 속하지 않는 시민들을 차별하고 있습니다.
pandemic_influenza;인플루엔자 범유행
desc_pandemic_influenza;인플루엔자 범유행이 우리나라에서 발생하여 수천 명의 목숨을 앗아갔습니다. 우리는 이 병이 적국에도 퍼지기를 바랄 수밖에 없습니다.
trustee_system;모범수 자치 제도
trustee_system_desc;이 주의 교도소에서는 수감자가 다른 수감자를 감시하며, 그 덕분에 생산성이 향상되고 있습니다.
penal_colonies;유형 식민지
penal_colonies_desc;제국 곳곳에는 제각기 다른 크기와 형태를 가진 여러 유형 식민지가 흩어져 있으며, 우리는 그곳에 최악의 범죄자들을 추방합니다.
the_statue_of_liberty;자유의 여신상
the_statue_of_liberty_desc;구대륙에서 배를 타고 뉴욕 항구에 접근할 때 사람들이 가장 먼저 보는 것은, 신대륙의 자유와 해방을 상징하는 거대한 횃불의 빛나는 끝부분입니다. 우리 위대한 국가를 향해 오는 많은 이민자들에게 이것은 자유 속에서 태어나고 다져진 국가와 새로운 고향에 대한 영원한 첫인상으로 남을 것입니다.
germania_werft;게르마니아베르프트
germania_werft_desc;크루프 가문의 게르마니아베르프트 덕분에 킬의 건선거에서 놀라운 속도로 함선들이 건조되어 출항하고 있습니다.
colonial_museum_of_natural_history;자연사 박물관
colonial_museum_of_natural_history_desc;이 프로빈스에 자연사 박물관이 설립되었습니다.
colonial_mismanagement;식민지 관리 부실
colonial_mismanagement_desc;식민성(행정 지출)에 할당된 적은 금액으로 인해 이 식민지는 관료적인 관리가 붕괴된 상태에 빠졌습니다.
colonial_recruitment;토지! 자유! 노동!
colonial_recruitment_desc;정부의 캠페인이 토지와 기회를 약속하며 이 프로빈스로 이민자들을 유치하고 있습니다.
baby_boom;베이비붐
baby_bood_desc;출산 장려 캠페인으로 인해 이 프로빈스의 출생 인구가 증가했습니다.
loyal_askaris;구르카, 아스카리, 티라외르
loyal_askaris_desc;이 프로빈스의 사람들은 대체로 우리의 통치를 지지하며, 그들 중 다수가 식민지 군사 연대에서 복무하고 있거나 기꺼이 복무하고자 합니다.
#;
EVTNAME100;금주 연맹
EVTDESC100;알코올의 폐해가 우리 국민들에게 매일같이 피해를 주고, 우리 국민성의 도덕적, 정신적 기반을 날마다 새로운 충격으로 찢어놓고 있는 지금, 우리가 공공의 미덕을 수호하기 위해 함께 뭉치고, 가난하고 억압받는 사람들을 절제의 미덕으로 교육시켜 끌어올리는 것은 필수적인 일이 되었습니다.'\n\n꽤 오랜 시간 동안, 우리 국가는 알코올 소비 증가 문제에 직면해 있었습니다. 쉽게 구할 수 있고 값싼 증류주는 열악한 노동 환경과 결합되어, 특히 빈곤층이 이 치명적인 독에 매우 취약하게 만들었습니다. $COUNTRY_ADJ$ 금주 연맹이 결성된 것도 놀라운 일이 아닙니다.
EVTOPTA100;몇 잔 마시는 게 뭐가 문제라고? *딸꾹*
EVTOPTB100;훌륭한 발의안이군!
EVTNAME110;비어홀 개장
EVTDESC110;오늘 우리 지역 중 하나에 새로운 비어홀이 문을 열어, 이 프로빈스가 난봉꾼, 도박꾼, 주정뱅이들의 낙원이라는 명성을 더욱 굳혔습니다. 이제 이 프로빈스에는 인구 100명당 하나의 술집, 매춘굴, 비어홀 등 악행과 타락의 시설이 존재합니다. 술이 아무리 우울한 기분이라도 달래줄 수 있다고는 하지만, 과음이 초래하는 장기적인 결과는 결코 가볍게 볼 일이 아닙니다.
EVTOPTA110;건배!
EVTOPTB110;지방 정부에 압력을 가해 이를 막는다
EVTNAME120;음주 폭동
EVTDESC120;오늘 밤 $PROVINCENAME$의 어느 술집에 대한 경찰의 급습은 경찰 및 기타 당국에 대한 거센 대중의 반발을 불러일으켰습니다. 술집을 폐쇄하기로 한 경찰의 결정에 분노한 데다가, 이미 많은 양의 알코올을 섭취해 흥분한 상태였던 지역 주민들은 거리로 쏟아져 나와 도시 전역에서 그야말로 술에 취한 난동을 부리고 있습니다.
EVTOPTA120;이 술집들이 문제가 되고 있군
EVTNAME130;빈곤과 궁핍
EVTDESC130;심각한 알코올 중독으로 인해 발생하는 다른 사회적 병폐와 함께 빈곤과 궁핍이 $PROVINCENAME$ 및 $STATENAME$ 지역 전체에 점차 더 널리 퍼지고 있습니다. 지역의 금주 옹호자들은 $PROVINCENAME$에 만연한 유흥 장소, 술집, 비어홀 등을 비난하고, 편향되지 않은 다른 관찰자들은 이 전염병의 결정적 요인으로 실업과 열악한 노동 환경을 지적합니다.
EVTOPTA130;술집들을 폐쇄하라!
EVTOPTB130;지금은 조치를 취할 수 없다
EVTNAME140;술집 앞 피켓 시위
EVTDESC140;오늘 금주 운동 회원들이 $PROVINCENAME$의 술집 앞에서 피켓 시위를 벌이며, 이곳에서 제공하는 알코올이 $STATENAME$ 전역에 걸친 수많은 가정의 파탄, 결혼 파탄, 깨진 창문과 코, 그리고 망가진 삶의 원흉이라고 주장했습니다. 시위대는 해당 시설의 폐쇄를 단호하게 요구했으며, 현장에 있던 경찰의 존재만이 그들이 직접 문제를 해결하려 나서는 것을 막을 수 있었습니다.
EVTOPTA140;술집의 폐쇄를 명령한다
EVTOPTB140;사람들은 자유롭게 술을 마실 수 있어야 한다
EVTNAME150;종교적 금주
EVTDESC150;진정하고 순수한 믿음을 가진 자라면 억압적이고 의심의 여지 없는 악덕의 족쇄 아래에서 무의미하게 인생을 허비할 리 없습니다. 우리는 병 속에 있는 알코올의 해로운 악영향을 영원히 몰아냄으로써 우리 자신과 공동체의 더 나은 발전을 위해 노력해야 하며, 대신 하늘의 성령으로 우리의 눈을 돌려야 합니다.'\n\n금주 운동이 $COUNTRY_ADJ$ 종교계에서 지지를 얻고 있으며, 우리 주 중 한 곳에서 열린 천막 집회는 이러한 정서의 주된 표출입니다.
EVTOPTA150;시기적절한 금주의 기회군
EVTOPTB150;금주 운동은 때를 기다려야 한다
EVTNAME160;면허법
EVTDESC160;금주 연맹의 집중적인 로비에 영향을 받아, 우리 주 중 한 곳에서 지역 주민들에게 자치구 내의 주류 면허를 발급하거나 철회할 권리를 부여하는 면허 규정을 채택했습니다. 강력한 대중적 지지를 얻은 이 면허법은 해당 주 전역에서 주류 판매를 금지하게 되었습니다. 다수의 지역 양조장들이 지역 내에서 생산품을 판매할 권리를 거부당했으며, 강제로 파산에 내몰리게 되었습니다.
EVTOPTA160;지역 주민들은 그들이 적합하다고 여기는 대로 할 자유가 있다
EVTOPTB160;법안의 폐지를 강제한다!
EVTNAME170;금주와 노동
EVTDESC170;우리가 자본가 압제자들로부터 해방되더라도, 곧 악덕과 추악한 습관의 쌍둥이 폭정에 억눌리게 된다면 무슨 소용이 있겠습니까? 우리와 형제들을 알코올과 알코올 중독의 파괴적인 고난과 타락으로부터 해방시키려면 언제나 완전하고 전면적인 금욕보다 더 나은 것은 없습니다.'\n\n광범위한 알코올 중독의 부정적인 영향이 가장 가난한 계층에게 가장 큰 타격을 주었기 때문에, 절제 연맹은 사회주의 운동 내에서 동맹을 찾을 수 있었습니다. 우리 주 중 한 곳의 지역 노동 선동가들은 음주에 반대하는 주장을 펼치고 있습니다.
EVTOPTA170;그들이 방해받지 않고 일하게 둔다
EVTOPTB170;사회주의자는 사사건건 반대해야 한다
EVTNAME180;진 밀수꾼과 밀주
EVTDESC180;조용히 해, 얘들아, 몇 초만 더. 저기 경비병이 고개를 돌리면 국경을 몰래 넘을 거야. $CAPITAL$에는 바로 이 통에서 한 잔을 주문한 천 명의 목마른 사람들이 있다구.'\n\n금주법은 진 밀수 사업에 수익성 높은 시장을 만들어 냈습니다. 이웃 국가와 도처의 비밀 지하 양조장 및 증류소에서 보이지 않는 군단이 대중에게 최고의 페인트 시너, 목정, 밀주를 제공하기 위해 밤낮으로 일하고 있습니다. 경찰은 오늘 밤 불법 주류 화물이 우리 주 중 한 곳에 들어올 것이라는 소식을 접수했습니다.
EVTOPTA180;화물이 통과하게 둔다
EVTOPTB180;화물을 막는다
EVTNAME190;포도 재배 협회
EVTDESC190;절대 금주주의자와 절제 운동가의 지나친 행동에 반대하며 우리 주 중 한 곳에 포도 재배 협회가 결성되었습니다. 그들이 말하는 알코올을 둘러싼 전통과 의식에 표현된 풍부한 $COUNTRY_ADJ$ 문화유산의 보존에 전념하는 포도 재배 협회는 금주법에 관한 모든 사상에 반대하고, 대신 책임감 있는 음주를 지지합니다.
EVTOPTA190;... 가입은 어디서 합니까?
EVTOPTB190;음주란 정의상 무책임한 것이다
EVTNAME1000;사회주의자
EVTDESC1000;칼 마르크스가 공산당 선언을 출판했고, 그로 인해 $COUNTRY$의 노동자들이 그곳에 제시된 의제를 진전시키는 데 전념하는 정당을 설립하게 되었습니다. 그들은 스스로를 사회주의자라 부르며 노동자가 생산 수단을 통제하고 노동자가 지배하는 세상을 믿습니다. 평등, 정의, 연대, 그리고 민주주의는 사회주의 이념의 또 다른 중요한 논점입니다.
EVTOPTA1000;알겠다.
EVTNAME1001;공산주의 의제
EVTDESC1001;우리는 원합니다. 아니, 우리는 아무도 우월하다고 여겨지지 않고, 아무도 소외되지 않으며, 인류가 억압과 결핍으로부터 자유로운 자유 사회를 필요로 합니다. 우리에게는 정부가 없고, 계급 분화가 없으며, 노동자가 생산 수단을 통제하는 사회가 필요합니다.'
EVTOPTA1001;알겠다.
EVTNAME1002;무정부적 자유주의자
REMOVE_EVTDESC1002;무정부적 자유주의자들이 거리에서 캠페인을 벌이고 있습니다. '국가가 법 집행, 법원, 그리고 국방을 통제하는 대신 자발적으로 설립된 민간 경쟁자들이 서로 다른 법률 체계를 제공해야 합니다. 화폐는 공개 시장에서 민간이 경쟁적으로 제공해야 하며, 개인 및 경제 활동은 정치가 아닌 시장의 자연 법칙과 사법(私法)을 통해 규제되어야 합니다.'\n\n무정부적 자유주의자들은 이 나라의 다른 정치인들 사이에서 자신들의 목소리를 내려고 노력하고 있습니다.
EVTOPTA1002;알겠다.
EVTNAME1003;제3의 길
EVTDESC1003;통합을 통한 힘! 정부는 약해졌고, 우리를 통합할 수 있고 강력한 국가 정체성을 부여할 수 있으며 자본주의의 달콤하지만 독기 품은 목소리에 속아 넘어가지 않을 정당이 필요합니다.' '제3의 길', 혹은 흔히 불리는 파시스트들이 상원의 한 자리를 차지하려 하고 있습니다.
EVTOPTA1003;알겠다.
EVTNAME1100;골드 러시 - $PROVINCENAME$
EVTDESC1100;야생에서 비쩍 마른 늙은 여행자가 돌아왔습니다. 위스키를 건네주자 그는 쉰 목소리로 말합니다. '금! 내가 금을 찾았어! 산더미 같은 금을 말이야!'
EVTOPTA1100;금이다!
EVTNAME1105;다이아몬드 열풍 - $PROVINCENAME$
EVTDESC1105;야생에서 비쩍 마른 늙은 여행자가 돌아왔습니다. 위스키를 건네주자 그는 쉰 목소리로 말합니다. '다이아몬드! 내가 다이아몬드를 찾았어! 산더미 같은 다이아몬드를 말이야!'
EVTOPTA1105;다이아몬드다!
EVTNAME1107;$PROVINCENAME$에서 고무 발견
EVTDESC1107;$PROVINCENAME$ 일대를 조사하기 위해 파견된 소규모 탐험대가 아주 흥미로운 발견을 했습니다. 탐험가들에 따르면 이 지역에는 고무나무가 풍부하게 자라고 있다고 합니다. 이들의 발견은 가까운 미래에 꽤 유용하다는 것이 증명될 것입니다.
EVTOPTA1107;그것 참 유용하겠군
EVTNAME1109;$PROVINCENAME$에서 유정 발견
EVTDESC1109;야생에서 비쩍 마른 늙은 여행자가 돌아왔습니다. 위스키를 건네주자 그는 쉰 목소리로 말합니다. '석유! 내가 석유를 찾았어! 바다 같은 석유를 말이야!'
EVTOPTA1109;석유다!
EVTNAME1139;비트바테르스란트 골드 러시
EVTDESC1139;오랫동안 원주민들 사이에서는 하이펠트에 사과만한 금덩어리가 땅에 널려 있는 신화적인 장소에 대한 소문이 돌았습니다. 그 전설이 원래 사실이었든 허구였든 간에, 오늘 비트바테르스란트의 탐광자들이 엄청난 금광맥을 발견함으로써 사실로 확인되었습니다. 이 골드 러시 소식은 들불처럼 전 세계로 퍼져 나가고 있으며, 새롭게 유입되는 일확천금을 노리는 사람들과 외지인들을 수용하기 위해 이 프로빈스에 새로운 도시가 편입되었습니다. 이 프로빈스는 이제부터 단순히 '요하네스버그'로 알려질 것입니다.
EVTOPTA1139;땅을 파자!
EVTNAME1140;블랙 힐스에 금이 있다!
EVTDESC1140;커스터 중령이 다코타 영토에서 상당한 양의 금을 발견하였다고 블랙 힐스에서 보고해 왔습니다. 탐광자, 광부, 그리고 일확천금을 노리는 사람들이 이 지역으로 몰려들고 있지만, 밤이 되면 언덕에서 이상한 울음소리가 들려온다는 불길한 보고도 있습니다. 일각에서는 수 족이 전쟁을 준비하고 있다고 말합니다...
EVTOPTA1140;희비가 엇갈리는군
##################################################;
# Crime and Corruption Buildings;
##################################################;
anarchic_bomb_throwers;무정부주의 폭탄 투척수
citizen_guard;시민 경비대
immoral_business;부도덕한 사업
machine_politics;기계 정치
mafia;마피아
rotten_boroughs;부패 선거구
spoil_system;엽관제
terrorist_cells;테러리스트 조직
trusts;트러스트
desc_anarchic_bomb_throwers;범죄 소탕에 대한 자금 지원 감소는 아나키스트 봉기와 같은 보안 위협에 대응하는 능력을 저하시킵니다.
desc_citizen_guard;범죄 소탕에 대한 자금 지원 감소는 거리 갱단과의 무력 충돌과 같은 보안 위협에 대응하는 능력을 저하시킵니다.
desc_immoral_business;증가하는 범죄율과 정부의 통제 감소로 인해 사업가들은 점점 더 자신의 이익에만 집중하게 될 것입니다. 모두가 사리사욕만을 추구함에 따라, 이는 전체 시스템이 붕괴할 위험성을 높입니다.
desc_machine_politics;머신 정치 체제는 본질적으로 정치인이 자신의 영향력을 이용해 주로 소수파를 매수하는 것이었습니다. 이 체제 내에서는 공직 임명권을 매수 수단으로 사용하는 것이 흔한 일이었습니다.
desc_mafia;한 프로빈스의 범죄 소탕 기관이 한계에 직면하면, 마피아 형태의 조직 범죄가 발전할 것입니다. 이러한 조직은 프로빈스의 생산성을 저하시킵니다.
desc_rotten_boroughs;부패 선거구 제도는 단순한 매수만으로도 확실한 승리를 거둘 수 있을 만큼 작은 선거구를 만드는 제도였습니다.
desc_spoil_system;충분한 통제 기관이 없으면 정치인들은 결국 개인적 부와 영광을 위해 권력과 영향력을 행사하게 될 것입니다. 이는 프로빈스 내 모든 인구의 투쟁성을 증가시킵니다.
desc_terrorist_cells;해당 프로빈스 내의 보안 인력이 줄어들면, 테러리스트가 은신하며 타격할 기회를 엿보기가 더 쉬워집니다.
desc_trusts;범죄 소탕에 대한 정부 투자가 줄어들면 프로빈스 내 부의 분배가 매우 불공평해집니다. 부자는 더 부유해지고 빈자는 더 가난해질 것입니다.
EVTNAME1200;아나키스트 폭탄투척범
EVTDESC1200;범죄 소탕에 대한 자금 지원 감소는 아나키스트 봉기와 같은 보안 위협에 대응하는 능력을 저하시킵니다.
EVTOPTA1200;확인
EVTNAME1201;시민 경비대
EVTDESC1201;범죄 소탕에 대한 자금 지원 감소는 거리 갱단과의 무력 충돌과 같은 보안 위협에 대응하는 능력을 저하시킵니다.
EVTOPTA1201;확인
EVTNAME1202;비도덕적 사업
EVTDESC1202;증가하는 범죄율과 정부의 통제 감소로 인해 사업가들은 점점 더 자신의 이익에만 집중하게 될 것입니다. 모두가 사리사욕만을 추구함에 따라, 이는 전체 시스템이 붕괴할 위험성을 높입니다.
EVTOPTA1202;확인
EVTNAME1203;머신 정치
EVTDESC1203;머신 정치 체제는 본질적으로 정치인이 자신의 영향력을 이용해 주로 소수파를 매수하는 것이었습니다. 이 체제 내에서는 공직 임명권을 매수 수단으로 사용하는 것이 흔한 일이었습니다.
EVTOPTA1203;확인
EVTNAME1204;마피아
EVTDESC1204;한 프로빈스의 범죄 소탕 기관이 한계에 직면하면, 마피아 형태의 조직 범죄가 발전할 것입니다. 이러한 조직은 프로빈스의 생산성을 저하시킵니다.
EVTOPTA1204;확인
EVTNAME1205;부패 선거구
EVTDESC1205;부패 선거구 제도는 단순한 매수만으로도 확실한 승리를 거둘 수 있을 만큼 작은 선거구를 만드는 제도였습니다.
EVTOPTA1205;확인
EVTNAME1206;엽관제
EVTDESC1206;충분한 통제 기관이 없으면 정치인들은 결국 개인적 부와 영광을 위해 권력과 영향력을 행사하게 될 것입니다. 이는 프로빈스 내 모든 인구의 투쟁성을 증가시킵니다.
EVTOPTA1206;확인
EVTNAME1207;테러리스트 조직
EVTDESC1207;해당 프로빈스 내의 보안 인력이 줄어들면, 테러리스트가 은신하며 타격할 기회를 엿보기가 더 쉬워집니다.
EVTOPTA1207;확인
EVTNAME1208;트러스트
EVTDESC1208;범죄 소탕에 대한 정부 투자가 줄어들면 프로빈스 내 부의 분배가 매우 불공평해집니다. 부자는 더 부유해지고 빈자는 더 가난해질 것입니다.
EVTOPTA1208;확인
EVTNAME1209;아나키스트 폭탄투척범 - 문제 해결됨
EVTDESC1209;범죄 소탕에 더 많은 자금을 투자함으로써 아나키스트 봉기와 같은 보안 위협에 대응하는 능력이 향상되었습니다.
EVTOPTA1209;좋아
EVTNAME1210;거리 갱단 - 문제 해결됨
EVTDESC1210;범죄 소탕에 더 많은 자금을 투자함으로써 거리 갱단과의 무력 충돌과 같은 보안 위협에 대응하는 능력이 향상되었습니다.
EVTOPTA1210;좋아
EVTNAME1211;비도덕적 사업 - 문제 해결됨
EVTDESC1211;범죄 소탕에 더 많은 자금을 투자함으로써 우리는 정부 통제를 늘리고 범죄율을 낮추는 데 성공했습니다. 사업가들은 자신의 이익에 몰두하는 경향이 줄어들고 있으며, 개인적인 이익을 추구하는 사람이 줄어듦에 따라 전체 시스템이 붕괴될 위험성도 크게 감소했습니다.
EVTOPTA1211;좋아
EVTNAME1212;조직 정치 - 더 이상 문제가 아님
EVTDESC1212;범죄 소탕에 더 많은 예산을 투자함으로써 우리는 조직 정치에 대응하는 능력을 향상시켰습니다. 본질적으로 조직 정치는 정치인들이 자신의 영향력을 이용해 주로 소수민족에게 뇌물을 주는 행위입니다. 이 체제 내에서는 뇌물의 수단으로 정부 요직 임명을 이용하는 것이 흔했습니다.
EVTOPTA1212;좋다
EVTNAME1213;마피아 - 더 이상 문제가 아님
EVTDESC1213;범죄 소탕에 더 많은 예산을 투자함으로써 우리는 마피아와 같은 조직 범죄에 대응하는 능력을 향상시켰습니다. 이러한 조직들은 그렇지 않았다면 프로빈스의 생산성을 저하시켰을 것입니다.
EVTOPTA1213;좋다
EVTNAME1214;부패 선거구 - 더 이상 문제가 아님
EVTDESC1214;부패 선거구 이면의 발상은 단순한 뇌물 수수를 통해 확실한 승리를 거둘 수 있을 정도로 작은 선거구를 만드는 것이었습니다. 범죄 소탕에 더 많은 투자를 함으로써 우리는 소수의 선거권자를 가진 선거구의 과대 대표성 문제를 성공적으로 해결했습니다.
EVTOPTA1214;좋다
EVTNAME1215;엽관제 - 더 이상 문제가 아님
EVTDESC1215;범죄 소탕에 더 많은 예산을 투자함으로써 우리는 통제 기관의 수를 늘릴 수 있었고, 결과적으로 정치인들이 개인의 부와 영광을 위해 자신의 권력과 영향력을 남용하는 것을 더 어렵게 만들었습니다. $PROVINCENAME$ 주민들의 투쟁성은 더 이상 그렇게 극적으로 증가하지 않을 것입니다.
EVTOPTA1215;좋다
EVTNAME1216;테러리스트 점조직 - 더 이상 문제가 아님
EVTDESC1216;$PROVINCENAME$에 보안 요원 수가 증가함에 따라, 테러리스트들은 공격할 기회를 찾기 힘들 것이며 은신처를 마련하는 데에도 더 많은 어려움을 겪을 것입니다.
EVTOPTA1216;좋다
EVTNAME1217;트러스트 - 더 이상 문제가 아님
EVTDESC1217;범죄 소탕에 대한 정부 투자를 늘림으로써 우리는 $PROVINCENAME$의 부를 더 균등하게 분배할 수 있었습니다. 빈부 격차는 더 이상 이전처럼 극심하지 않습니다.
EVTOPTA1217;좋다
REMOVE_EVTNAME2000;제도적 공동체
REMOVE_EVTDESC2000;이민자들이 새로운 조국에 도착해 그들만의 안식처를 찾기 시작했습니다. 그들은 함께 제도적 공동체를 만들고자 했으나, 그러기 위해서는 허가가 필요했습니다. 새로 도착한 이민자 중 새로운 조국의 언어를 아는 사람이 거의 없었기 때문에, 그들은 자신들의 공동체 건설을 위한 겸허한 탄원서를 작성하도록 도와줄 통역관을 고용했습니다.
REMOVE_EVTOPTB2000;너무 번거로운 일이다. 공동체는 안 된다.
REMOVE_EVTOPTA2000;그들이 자신들의 공동체를 건설하도록 허락한다.
EVTNAME2010;이민자 고용
EVTDESC2010;20일이 지났습니다. 일자리도, 돈도, 내 가족을 먹이거나 입힐 기회도 없이 20일이 지났습니다. 20일... 먹을 것을 찾기 위해 쓰레기통을 뒤져야 할 때 20일은 영원과도 같습니다. 구걸하고 싶지도, 훔치고 싶지도 않지만, 20일 동안 일자리가 없다니...'\n\n당신의 국가에서 살며 일하기 위해 모국을 떠나온 이민자들 중에서 일자리를 구할 수 있는 사람은 거의 없습니다.
EVTOPTA2010;그들을 무시한다.
EVTOPTB2010;지역 사업체의 고용을 장려한다
REMOVE_EVTNAME2020;타인종 간 혼인
REMOVE_EVTDESC2020;남편이 그녀와 첫 춤을 출 때 그녀의 눈은 빛났습니다. 그녀는 웅성거림과 속삭임, 비웃음과 음흉한 시선을 무시한 채 어두운 피부와 새하얀 치아를 가진 남편을 향해 미소를 지었습니다. 사회는 어두운 피부의 사내와 백인 상류층 여성의 결혼에 경악했지만, 이 젊은 부부는 신경 쓰지 않았습니다.'
REMOVE_EVTOPTA2020;그들에게 행운이 있기를.
REMOVE_EVTOPTB2020;경악스럽군!
EVTNAME2030;이름 변경
EVTDESC2030;'안야 예지-뭐라고요?'\n'아니야 예지에르스카요. 제 이름이 발음하기 어렵나요?'\n'조금요. 이름을 바꾸는 건 어떨까요? 그렇지 않으면 직장을 구하기 어려울 수도 있습니다.'\n\n발음할 수 없는 이름과 특이한 철자는 구직 중인 이민자들에게 문제를 일으킬 수 있습니다.
EVTOPTA2030;'안야 예섹'으로 변경한다
EVTOPTB2030;'아니야 예지에르스카'를 유지하겠다
EVTNAME2040;주택 소유
EVTDESC2040;국가에 유입된 많은 이민자들은 주택 수요를 창출했습니다. 많은 이민자들이 최대 10명에서 20명까지 함께 집을 같이 쓴다는 보고가 잇따르고 있어, 새로운 주택 건설을 가속화해야만 합니다. 이는 전염병, 반란 및 기타 소요 사태를 유발할 수 있는 작은 재앙입니다.
EVTOPTA2040;이 작업을 가속화하자.
EVTOPTB2040;서두를 필요 없다.
REMOVE_EVTNAME2050;귀화
REMOVE_EVTDESC2050;첫 이민자들이 이 나라에 온 지 5년이 지났습니다. 이 5년이 지나면 이민자들은 국가의 구성원이 되기 위해 신청할 수 있고, 진정한 시민이 되어 더 이상 외국인이라고 불리지 않아도 됩니다.
REMOVE_EVTOPTA2050;그들에게 완전한 시민권을 부여한다.
REMOVE_EVTOPTB2050;몇 년만 더...
REMOVE_EVTNAME2060;선진적인 귀화 제도
REMOVE_EVTDESC2060;이 나라에서 5년을 거주하고, $COUNTRY$ 생활 시험을 통과했으며, 거의 완벽하게 언어를 구사하고 멋진 현지인 여성과 결혼까지 하셨군요... 당신은 시민권 자격이 충분합니다. 축하합니다! 이제 여기와 여기에 서명만 하시면...'\n외국인이 시민이 되기 위한 더 구체적인 규정들도 그들을 막지 못하는 것 같습니다.
REMOVE_EVTOPTA2060;좋다.
REMOVE_EVTOPTB2060;짜증 나는 일이다.
REMOVE_EVTNAME2070;대규모 귀화
REMOVE_EVTDESC2070;$PROVINCENAME$에 도착한 이민자들은 폭군을 피해 도망쳐왔으며 가능한 한 빨리 국가에 동화되어야 합니다. 포괄적 귀화에 대한 제안이 승인되었고 국가는 두 팔 벌려 이민자들을 환영합니다.
REMOVE_EVTOPTA2070;알겠다.
REMOVE_EVTNAME2080;귀화 취소
REMOVE_EVTDESC2080;당신은 이 나라의 시민권을 가질 자격이 없는 것으로 판명되었습니다. 당신에게는 $COUNTRY$을(를) 떠날 수 있는 30일이 주어지며, 그렇지 않으면 최대 4년의 징역형을 받을 수 있습니다.'\n\n판사는 가혹했지만 공정했습니다. 그 남자의 국가에 대한 범죄는 감옥에서 복역할 만큼 심각하지는 않았지만, 그의 시민권을 박탈하고 그를 추방하기에는 충분할 만큼 심각했습니다.
REMOVE_EVTOPTA2080;알겠다.
REMOVE_EVTNAME2090;분리
REMOVE_EVTDESC2090;분리된 학교, 분리된 상점, 심지어 분리된 화장실까지. 이민자와 시민 사이의 분리 정책이 새로운 수준으로 치솟아, 짜증과 불만을 야기하고 있습니다.
REMOVE_EVTOPTA2090;좋다.
REMOVE_EVTOPTB2090;안타까운 일이다.
REMOVE_EVTNAME2100;게토
REMOVE_EVTDESC2100;점점 더 많은 이민자들이 도착하면서 주거 환경은 더욱 악화되고 있습니다. 소수민족이 모여 사는 도시 내 특수 구역인 이른바 게토가 서서히 나타나고 있습니다. 이 구역은 대개 이민자나 다양한 종류의 소수민족으로 가득 찬, 좁은 거리와 높고 붐비는 건물들이 있는 빈민가입니다.
REMOVE_EVTOPTA2100;오, 대단하군...
REMOVE_EVTNAME2110;디아스포라
